,dataset,filename,actor,emotion,statement,length,gender
2147,TESS,clean/TESS/YAF_dip_angry.wav,YAF,angry,dip,1.917233560090703,female
2148,TESS,clean/TESS/YAF_good_neutral.wav,YAF,neutral,good,2.062312925170068,female
2149,TESS,clean/TESS/YAF_chair_neutral.wav,YAF,neutral,chair,2.075827664399093,female
2150,TESS,clean/TESS/YAF_youth_sad.wav,YAF,sad,youth,2.375374149659864,female
2151,TESS,clean/TESS/YAF_hush_fear.wav,YAF,fearful,hush,1.6529705215419501,female
2152,TESS,clean/TESS/YAF_white_disgust.wav,YAF,disgusted,white,2.6208163265306124,female
2153,TESS,clean/TESS/OAF_sail_fear.wav,OAF,fearful,sail,1.5532426303854876,female
2154,TESS,clean/TESS/YAF_thin_disgust.wav,YAF,disgusted,thin,2.521269841269841,female
2155,TESS,clean/TESS/OAF_tool_angry.wav,OAF,angry,tool,1.5092517006802721,female
2156,TESS,clean/TESS/OAF_came_disgust.wav,OAF,disgusted,came,2.294875283446712,female
2157,TESS,clean/TESS/YAF_cause_angry.wav,YAF,angry,cause,2.311655328798186,female
2158,TESS,clean/TESS/OAF_bath_neutral.wav,OAF,neutral,bath,2.164807256235828,female
2159,TESS,clean/TESS/YAF_jail_disgust.wav,YAF,disgusted,jail,2.340589569160998,female
2160,TESS,clean/TESS/YAF_back_angry.wav,YAF,angry,back,1.9294784580498867,female
2161,TESS,clean/TESS/OAF_wife_disgust.wav,OAF,disgusted,wife,2.483219954648526,female
2162,TESS,clean/TESS/OAF_burn_ps.wav,OAF,surprised,burn,1.7833560090702947,female
2163,TESS,clean/TESS/YAF_wheat_angry.wav,YAF,angry,wheat,2.0331972789115644,female
2164,TESS,clean/TESS/OAF_page_fear.wav,OAF,fearful,page,1.6917006802721088,female
2165,TESS,clean/TESS/YAF_death_disgust.wav,YAF,disgusted,death,2.274875283446712,female
2166,TESS,clean/TESS/OAF_have_neutral.wav,OAF,neutral,have,1.918095238095238,female
2167,TESS,clean/TESS/YAF_tough_angry.wav,YAF,angry,tough,2.1146938775510202,female
2168,TESS,clean/TESS/YAF_fit_ps.wav,YAF,surprised,fit,1.9217687074829932,female
2169,TESS,clean/TESS/YAF_size_fear.wav,YAF,fearful,size,1.725986394557823,female
2170,TESS,clean/TESS/OAF_chalk_disgust.wav,OAF,disgusted,chalk,2.334331065759637,female
2171,TESS,clean/TESS/YAF_talk_neutral.wav,YAF,neutral,talk,2.1510657596371883,female
2172,TESS,clean/TESS/OAF_jail_angry.wav,OAF,angry,jail,1.472607709750567,female
2173,TESS,clean/TESS/OAF_base_disgust.wav,OAF,disgusted,base,2.4974149659863945,female
2174,TESS,clean/TESS/OAF_cool_happy.wav,OAF,happy,cool,2.0667573696145123,female
2175,TESS,clean/TESS/YAF_shout_angry.wav,YAF,angry,shout,2.08453514739229,female
2176,TESS,clean/TESS/YAF_laud_angry.wav,YAF,angry,laud,1.7810884353741496,female
2177,TESS,clean/TESS/YAF_soap_disgust.wav,YAF,disgusted,soap,2.5729705215419503,female
2178,TESS,clean/TESS/OAF_kick_ps.wav,OAF,surprised,kick,2.0938321995464855,female
2179,TESS,clean/TESS/YAF_jar_sad.wav,YAF,sad,jar,2.05015873015873,female
2180,TESS,clean/TESS/OAF_young_fear.wav,OAF,fearful,young,1.55718820861678,female
2181,TESS,clean/TESS/YAF_live_angry.wav,YAF,angry,live,2.006938775510204,female
2182,TESS,clean/TESS/OAF_page_neutral.wav,OAF,neutral,page,2.1453061224489796,female
2183,TESS,clean/TESS/OAF_jug_disgust.wav,OAF,disgusted,jug,2.328299319727891,female
2184,TESS,clean/TESS/YAF_said_fear.wav,YAF,fearful,said,1.6644444444444444,female
2185,TESS,clean/TESS/OAF_road_sad.wav,OAF,sad,road,2.3533333333333335,female
2186,TESS,clean/TESS/OAF_bone_sad.wav,OAF,sad,bone,2.46453514739229,female
2187,TESS,clean/TESS/YAF_read_neutral.wav,YAF,neutral,read,2.1229931972789116,female
2188,TESS,clean/TESS/OAF_seize_sad.wav,OAF,sad,seize,2.7127891156462587,female
2189,TESS,clean/TESS/YAF_sub_ps.wav,YAF,surprised,sub,2.2155555555555555,female
2190,TESS,clean/TESS/YAF_chalk_fear.wav,YAF,fearful,chalk,1.3337414965986394,female
2191,TESS,clean/TESS/YAF_gas_disgust.wav,YAF,disgusted,gas,2.50140589569161,female
2192,TESS,clean/TESS/OAF_hurl_angry.wav,OAF,angry,hurl,1.6019501133786849,female
2193,TESS,clean/TESS/YAF_rag_fear.wav,YAF,fearful,rag,1.7161904761904763,female
2194,TESS,clean/TESS/YAF_gaze_ps.wav,YAF,surprised,gaze,2.0171428571428573,female
2195,TESS,clean/TESS/OAF_met_neutral.wav,OAF,neutral,met,1.999047619047619,female
2196,TESS,clean/TESS/OAF_jug_sad.wav,OAF,sad,jug,2.412018140589569,female
2197,TESS,clean/TESS/OAF_long_happy.wav,OAF,happy,long,1.9826757369614512,female
2198,TESS,clean/TESS/OAF_dab_disgust.wav,OAF,disgusted,dab,2.4091156462585035,female
2199,TESS,clean/TESS/YAF_germ_disgust.wav,YAF,disgusted,germ,2.5663945578231293,female
2200,TESS,clean/TESS/YAF_life_disgust.wav,YAF,disgusted,life,2.555646258503401,female
2201,TESS,clean/TESS/YAF_cheek_sad.wav,YAF,sad,cheek,2.419637188208617,female
2202,TESS,clean/TESS/OAF_mood_ps.wav,OAF,surprised,mood,2.1239909297052155,female
2203,TESS,clean/TESS/YAF_sell_sad.wav,YAF,sad,sell,2.1859410430839,female
2204,TESS,clean/TESS/OAF_hole_happy.wav,OAF,happy,hole,2.0294784580498866,female
2205,TESS,clean/TESS/YAF_five_ps.wav,YAF,surprised,five,1.9146031746031746,female
2206,TESS,clean/TESS/OAF_mood_disgust.wav,OAF,disgusted,mood,2.3476643990929706,female
2207,TESS,clean/TESS/OAF_mess_disgust.wav,OAF,disgusted,mess,2.495283446712018,female
2208,TESS,clean/TESS/YAF_thumb_fear.wav,YAF,fearful,thumb,1.701451247165533,female
2209,TESS,clean/TESS/OAF_which_angry.wav,OAF,angry,which,1.4251700680272108,female
2210,TESS,clean/TESS/YAF_book_sad.wav,YAF,sad,book,2.0461678004535147,female
2211,TESS,clean/TESS/YAF_pass_happy.wav,YAF,happy,pass,2.072154195011338,female
2212,TESS,clean/TESS/OAF_peg_disgust.wav,OAF,disgusted,peg,2.275918367346939,female
2213,TESS,clean/TESS/YAF_nice_neutral.wav,YAF,neutral,nice,2.3170068027210884,female
2214,TESS,clean/TESS/OAF_tough_fear.wav,OAF,fearful,tough,1.66421768707483,female
2215,TESS,clean/TESS/YAF_hole_ps.wav,YAF,surprised,hole,1.7205442176870749,female
2216,TESS,clean/TESS/YAF_came_angry.wav,YAF,angry,came,2.1765532879818594,female
2217,TESS,clean/TESS/OAF_pole_sad.wav,OAF,sad,pole,2.3978231292517007,female
2218,TESS,clean/TESS/YAF_yearn_angry.wav,YAF,angry,yearn,2.040997732426304,female
2219,TESS,clean/TESS/OAF_rain_fear.wav,OAF,fearful,rain,1.614829931972789,female
2220,TESS,clean/TESS/YAF_jail_sad.wav,YAF,sad,jail,2.210702947845805,female
2221,TESS,clean/TESS/OAF_kite_neutral.wav,OAF,neutral,kite,1.8922448979591837,female
2222,TESS,clean/TESS/YAF_hit_happy.wav,YAF,happy,hit,1.8229024943310657,female
2223,TESS,clean/TESS/YAF_bought_fear.wav,YAF,fearful,bought,1.6891156462585033,female
2224,TESS,clean/TESS/OAF_youth_happy.wav,OAF,happy,youth,2.0650793650793653,female
2225,TESS,clean/TESS/YAF_gun_angry.wav,YAF,angry,gun,2.0843537414965985,female
2226,TESS,clean/TESS/YAF_good_fear.wav,YAF,fearful,good,1.703310657596372,female
2227,TESS,clean/TESS/OAF_bar_ps.wav,OAF,surprised,bar,1.9344671201814059,female
2228,TESS,clean/TESS/YAF_loaf_angry.wav,YAF,angry,loaf,2.1640816326530614,female
2229,TESS,clean/TESS/OAF_lean_angry.wav,OAF,angry,lean,1.6229024943310657,female
2230,TESS,clean/TESS/OAF_walk_fear.wav,OAF,fearful,walk,2.0179591836734696,female
2231,TESS,clean/TESS/YAF_hall_neutral.wav,YAF,neutral,hall,1.9780952380952381,female
2232,TESS,clean/TESS/OAF_rough_angry.wav,OAF,angry,rough,1.7206802721088434,female
2233,TESS,clean/TESS/OAF_numb_sad.wav,OAF,sad,numb,2.374240362811791,female
2234,TESS,clean/TESS/OAF_join_fear.wav,OAF,fearful,join,1.5158730158730158,female
2235,TESS,clean/TESS/OAF_take_neutral.wav,OAF,neutral,take,2.166893424036281,female
2236,TESS,clean/TESS/YAF_pole_angry.wav,YAF,angry,pole,2.074467120181406,female
2237,TESS,clean/TESS/YAF_live_sad.wav,YAF,sad,live,2.2077097505668934,female
2238,TESS,clean/TESS/OAF_tough_disgust.wav,OAF,disgusted,tough,2.2570521541950113,female
2239,TESS,clean/TESS/OAF_jug_happy.wav,OAF,happy,jug,2.0951927437641724,female
2240,TESS,clean/TESS/OAF_jug_ps.wav,OAF,surprised,jug,2.2309297052154196,female
2241,TESS,clean/TESS/OAF_tape_fear.wav,OAF,fearful,tape,1.539954648526077,female
2242,TESS,clean/TESS/OAF_puff_angry.wav,OAF,angry,puff,1.4820861678004535,female
2243,TESS,clean/TESS/YAF_lore_neutral.wav,YAF,neutral,lore,2.0978684807256234,female
2244,TESS,clean/TESS/YAF_young_disgust.wav,YAF,disgusted,young,2.5638548752834467,female
2245,TESS,clean/TESS/OAF_beg_sad.wav,OAF,sad,beg,2.42421768707483,female
2246,TESS,clean/TESS/OAF_kick_happy.wav,OAF,happy,kick,2.1951473922902496,female
2247,TESS,clean/TESS/YAF_dime_ps.wav,YAF,surprised,dime,2.2111111111111112,female
2248,TESS,clean/TESS/YAF_sub_happy.wav,YAF,happy,sub,1.8168707482993198,female
2249,TESS,clean/TESS/YAF_tire_happy.wav,YAF,happy,tire,1.9957369614512472,female
2250,TESS,clean/TESS/OAF_near_neutral.wav,OAF,neutral,near,1.9013151927437641,female
2251,TESS,clean/TESS/YAF_hash_disgust.wav,YAF,disgusted,hash,2.4202721088435375,female
2252,TESS,clean/TESS/YAF_goose_happy.wav,YAF,happy,goose,1.9574149659863946,female
2253,TESS,clean/TESS/OAF_sell_happy.wav,OAF,happy,sell,1.9886167800453516,female
2254,TESS,clean/TESS/OAF_shall_disgust.wav,OAF,disgusted,shall,2.298503401360544,female
2255,TESS,clean/TESS/OAF_burn_disgust.wav,OAF,disgusted,burn,2.2045351473922903,female
2256,TESS,clean/TESS/OAF_dab_sad.wav,OAF,sad,dab,2.8768707482993197,female
2257,TESS,clean/TESS/OAF_boat_sad.wav,OAF,sad,boat,2.4785034013605443,female
2258,TESS,clean/TESS/OAF_check_neutral.wav,OAF,neutral,check,1.837233560090703,female
2259,TESS,clean/TESS/YAF_raid_disgust.wav,YAF,disgusted,raid,2.498185941043084,female
2260,TESS,clean/TESS/OAF_thumb_disgust.wav,OAF,disgusted,thumb,2.1861678004535148,female
2261,TESS,clean/TESS/YAF_vote_sad.wav,YAF,sad,vote,2.1913378684807254,female
2262,TESS,clean/TESS/OAF_tough_ps.wav,OAF,surprised,tough,1.980952380952381,female
2263,TESS,clean/TESS/YAF_tire_sad.wav,YAF,sad,tire,2.14843537414966,female
2264,TESS,clean/TESS/OAF_dip_disgust.wav,OAF,disgusted,dip,2.220453514739229,female
2265,TESS,clean/TESS/YAF_pool_fear.wav,YAF,fearful,pool,1.4214965986394559,female
2266,TESS,clean/TESS/OAF_make_disgust.wav,OAF,disgusted,make,2.4997732426303854,female
2267,TESS,clean/TESS/YAF_jar_ps.wav,YAF,surprised,jar,2.2816326530612243,female
2268,TESS,clean/TESS/YAF_sheep_ps.wav,YAF,surprised,sheep,1.9236281179138321,female
2269,TESS,clean/TESS/YAF_rat_ps.wav,YAF,surprised,rat,1.794013605442177,female
2270,TESS,clean/TESS/OAF_shout_ps.wav,OAF,surprised,shout,2.098095238095238,female
2271,TESS,clean/TESS/YAF_mode_disgust.wav,YAF,disgusted,mode,2.4067573696145126,female
2272,TESS,clean/TESS/YAF_hate_neutral.wav,YAF,neutral,hate,2.17015873015873,female
2273,TESS,clean/TESS/OAF_mouse_fear.wav,OAF,fearful,mouse,1.5943310657596372,female
2274,TESS,clean/TESS/YAF_deep_disgust.wav,YAF,disgusted,deep,2.2551020408163267,female
2275,TESS,clean/TESS/OAF_dab_ps.wav,OAF,surprised,dab,2.0615873015873016,female
2276,TESS,clean/TESS/YAF_check_fear.wav,YAF,fearful,check,1.9174149659863946,female
2277,TESS,clean/TESS/OAF_lot_disgust.wav,OAF,disgusted,lot,2.374467120181406,female
2278,TESS,clean/TESS/OAF_tell_happy.wav,OAF,happy,tell,2.0281179138321996,female
2279,TESS,clean/TESS/OAF_kill_sad.wav,OAF,sad,kill,2.5920181405895693,female
2280,TESS,clean/TESS/YAF_cause_disgust.wav,YAF,disgusted,cause,2.540952380952381,female
2281,TESS,clean/TESS/OAF_kill_neutral.wav,OAF,neutral,kill,2.0717913832199546,female
2282,TESS,clean/TESS/OAF_tire_disgust.wav,OAF,disgusted,tire,2.512517006802721,female
2283,TESS,clean/TESS/YAF_witch_neutral.wav,YAF,neutral,witch,2.1285260770975056,female
2284,TESS,clean/TESS/YAF_judge_happy.wav,YAF,happy,judge,2.1573696145124717,female
2285,TESS,clean/TESS/YAF_thought_neutral.wav,YAF,neutral,thought,2.1857142857142855,female
2286,TESS,clean/TESS/OAF_young_happy.wav,OAF,happy,young,1.9768707482993197,female
2287,TESS,clean/TESS/OAF_gas_sad.wav,OAF,sad,gas,2.7029478458049887,female
2288,TESS,clean/TESS/YAF_nag_neutral.wav,YAF,neutral,nag,1.9522902494331065,female
2289,TESS,clean/TESS/OAF_mob_angry.wav,OAF,angry,mob,1.5305668934240362,female
2290,TESS,clean/TESS/YAF_dead_ps.wav,YAF,surprised,dead,1.8391836734693878,female
2291,TESS,clean/TESS/OAF_lean_neutral.wav,OAF,neutral,lean,1.8520181405895693,female
2292,TESS,clean/TESS/OAF_road_disgust.wav,OAF,disgusted,road,2.173968253968254,female
2293,TESS,clean/TESS/OAF_pearl_angry.wav,OAF,angry,pearl,1.494920634920635,female
2294,TESS,clean/TESS/YAF_witch_fear.wav,YAF,fearful,witch,1.8921995464852608,female
2295,TESS,clean/TESS/OAF_pick_disgust.wav,OAF,disgusted,pick,2.249705215419501,female
2296,TESS,clean/TESS/YAF_long_angry.wav,YAF,angry,long,2.1439909297052155,female
2297,TESS,clean/TESS/OAF_pad_angry.wav,OAF,angry,pad,1.5481179138321997,female
2298,TESS,clean/TESS/YAF_hurl_happy.wav,YAF,happy,hurl,1.8295238095238096,female
2299,TESS,clean/TESS/YAF_learn_angry.wav,YAF,angry,learn,2.259138321995465,female
2300,TESS,clean/TESS/OAF_gin_neutral.wav,OAF,neutral,gin,2.087074829931973,female
2301,TESS,clean/TESS/OAF_limb_ps.wav,OAF,surprised,limb,1.8961904761904762,female
2302,TESS,clean/TESS/YAF_book_ps.wav,YAF,surprised,book,1.7399092970521541,female
2303,TESS,clean/TESS/OAF_loaf_fear.wav,OAF,fearful,loaf,1.7091156462585033,female
2304,TESS,clean/TESS/OAF_yearn_fear.wav,OAF,fearful,yearn,1.3950566893424037,female
2305,TESS,clean/TESS/OAF_reach_disgust.wav,OAF,disgusted,reach,2.679501133786848,female
2306,TESS,clean/TESS/OAF_rot_fear.wav,OAF,fearful,rot,1.729795918367347,female
2307,TESS,clean/TESS/OAF_live_happy.wav,OAF,happy,live,2.0314285714285716,female
2308,TESS,clean/TESS/OAF_tell_neutral.wav,OAF,neutral,tell,1.9165986394557823,female
2309,TESS,clean/TESS/OAF_laud_happy.wav,OAF,happy,laud,1.8738321995464853,female
2310,TESS,clean/TESS/OAF_numb_ps.wav,OAF,surprised,numb,2.004308390022676,female
2311,TESS,clean/TESS/YAF_yes_ps.wav,YAF,surprised,yes,2.24702947845805,female
2312,TESS,clean/TESS/OAF_rain_neutral.wav,OAF,neutral,rain,1.9798185941043085,female
2313,TESS,clean/TESS/OAF_home_ps.wav,OAF,surprised,home,1.852517006802721,female
2314,TESS,clean/TESS/YAF_cool_angry.wav,YAF,angry,cool,2.0352380952380953,female
2315,TESS,clean/TESS/OAF_yes_angry.wav,OAF,angry,yes,1.546984126984127,female
2316,TESS,clean/TESS/YAF_team_ps.wav,YAF,surprised,team,1.8797732426303855,female
2317,TESS,clean/TESS/OAF_sell_ps.wav,OAF,surprised,sell,1.9007256235827665,female
2318,TESS,clean/TESS/OAF_hush_ps.wav,OAF,surprised,hush,2.023582766439909,female
2319,TESS,clean/TESS/YAF_thumb_angry.wav,YAF,angry,thumb,1.9122448979591837,female
2320,TESS,clean/TESS/OAF_food_fear.wav,OAF,fearful,food,1.5122448979591836,female
2321,TESS,clean/TESS/YAF_jail_happy.wav,YAF,happy,jail,1.8583219954648527,female
2322,TESS,clean/TESS/YAF_keep_disgust.wav,YAF,disgusted,keep,2.358458049886621,female
2323,TESS,clean/TESS/YAF_such_ps.wav,YAF,surprised,such,1.9880272108843537,female
2324,TESS,clean/TESS/YAF_gun_neutral.wav,YAF,neutral,gun,2.0506575963718823,female
2325,TESS,clean/TESS/OAF_road_fear.wav,OAF,fearful,road,1.6712018140589568,female
2326,TESS,clean/TESS/YAF_pole_ps.wav,YAF,surprised,pole,1.6605442176870748,female
2327,TESS,clean/TESS/OAF_back_ps.wav,OAF,surprised,back,2.032426303854875,female
2328,TESS,clean/TESS/OAF_death_happy.wav,OAF,happy,death,1.841360544217687,female
2329,TESS,clean/TESS/YAF_reach_fear.wav,YAF,fearful,reach,1.7360544217687075,female
2330,TESS,clean/TESS/OAF_gin_fear.wav,OAF,fearful,gin,1.5630385487528344,female
2331,TESS,clean/TESS/YAF_sail_ps.wav,YAF,surprised,sail,1.985532879818594,female
2332,TESS,clean/TESS/YAF_live_neutral.wav,YAF,neutral,live,2.109387755102041,female
2333,TESS,clean/TESS/YAF_soap_sad.wav,YAF,sad,soap,2.0825850340136056,female
2334,TESS,clean/TESS/YAF_shout_fear.wav,YAF,fearful,shout,1.8649433106575963,female
2335,TESS,clean/TESS/OAF_whip_disgust.wav,OAF,disgusted,whip,2.400045351473923,female
2336,TESS,clean/TESS/YAF_kick_disgust.wav,YAF,disgusted,kick,2.386349206349206,female
2337,TESS,clean/TESS/YAF_bone_ps.wav,YAF,surprised,bone,1.8764625850340135,female
2338,TESS,clean/TESS/OAF_back_happy.wav,OAF,happy,back,2.000952380952381,female
2339,TESS,clean/TESS/YAF_perch_angry.wav,YAF,angry,perch,2.0795918367346937,female
2340,TESS,clean/TESS/YAF_pain_disgust.wav,YAF,disgusted,pain,2.5173696145124715,female
2341,TESS,clean/TESS/YAF_tool_happy.wav,YAF,happy,tool,1.7714739229024943,female
2342,TESS,clean/TESS/YAF_match_neutral.wav,YAF,neutral,match,2.3112925170068026,female
2343,TESS,clean/TESS/YAF_moon_neutral.wav,YAF,neutral,moon,1.920408163265306,female
2344,TESS,clean/TESS/YAF_keep_fear.wav,YAF,fearful,keep,1.9467573696145124,female
2345,TESS,clean/TESS/OAF_sure_fear.wav,OAF,fearful,sure,1.5404081632653062,female
2346,TESS,clean/TESS/OAF_laud_fear.wav,OAF,fearful,laud,1.5293877551020407,female
2347,TESS,clean/TESS/OAF_yearn_ps.wav,OAF,surprised,yearn,2.1179138321995463,female
2348,TESS,clean/TESS/OAF_wheat_disgust.wav,OAF,disgusted,wheat,2.012108843537415,female
2349,TESS,clean/TESS/OAF_hall_sad.wav,OAF,sad,hall,2.42421768707483,female
2350,TESS,clean/TESS/YAF_luck_sad.wav,YAF,sad,luck,2.267936507936508,female
2351,TESS,clean/TESS/OAF_vine_ps.wav,OAF,surprised,vine,1.9518367346938776,female
2352,TESS,clean/TESS/YAF_red_fear.wav,YAF,fearful,red,1.6198185941043084,female
2353,TESS,clean/TESS/YAF_wag_ps.wav,YAF,surprised,wag,1.8057142857142856,female
2354,TESS,clean/TESS/YAF_should_angry.wav,YAF,angry,should,2.125668934240363,female
2355,TESS,clean/TESS/OAF_mill_happy.wav,OAF,happy,mill,1.9047619047619047,female
2356,TESS,clean/TESS/OAF_chain_ps.wav,OAF,surprised,chain,1.9531972789115646,female
2357,TESS,clean/TESS/YAF_met_sad.wav,YAF,sad,met,2.194467120181406,female
2358,TESS,clean/TESS/OAF_hush_disgust.wav,OAF,disgusted,hush,2.5541043083900226,female
2359,TESS,clean/TESS/YAF_germ_angry.wav,YAF,angry,germ,2.193968253968254,female
2360,TESS,clean/TESS/OAF_food_happy.wav,OAF,happy,food,2.0850340136054424,female
2361,TESS,clean/TESS/YAF_love_ps.wav,YAF,surprised,love,2.30875283446712,female
2362,TESS,clean/TESS/OAF_far_neutral.wav,OAF,neutral,far,1.9820861678004535,female
2363,TESS,clean/TESS/YAF_which_disgust.wav,YAF,disgusted,which,2.593968253968254,female
2364,TESS,clean/TESS/YAF_puff_ps.wav,YAF,surprised,puff,2.211746031746032,female
2365,TESS,clean/TESS/OAF_check_angry.wav,OAF,angry,check,1.6462131519274377,female
2366,TESS,clean/TESS/OAF_half_disgust.wav,OAF,disgusted,half,2.2121995464852606,female
2367,TESS,clean/TESS/YAF_hash_ps.wav,YAF,surprised,hash,2.3724716553287983,female
2368,TESS,clean/TESS/YAF_tool_ps.wav,YAF,surprised,tool,1.7165079365079365,female
2369,TESS,clean/TESS/YAF_neat_ps.wav,YAF,surprised,neat,1.834421768707483,female
2370,TESS,clean/TESS/OAF_turn_neutral.wav,OAF,neutral,turn,2.0082539682539684,female
2371,TESS,clean/TESS/OAF_chat_happy.wav,OAF,happy,chat,1.7918820861678004,female
2372,TESS,clean/TESS/OAF_keen_happy.wav,OAF,happy,keen,1.86,female
2373,TESS,clean/TESS/OAF_chain_angry.wav,OAF,angry,chain,1.6010884353741497,female
2374,TESS,clean/TESS/OAF_life_fear.wav,OAF,fearful,life,1.808843537414966,female
2375,TESS,clean/TESS/OAF_raid_ps.wav,OAF,surprised,raid,2.1942857142857144,female
2376,TESS,clean/TESS/OAF_search_fear.wav,OAF,fearful,search,1.8954195011337869,female
2377,TESS,clean/TESS/YAF_long_neutral.wav,YAF,neutral,long,2.191201814058957,female
2378,TESS,clean/TESS/OAF_cab_angry.wav,OAF,angry,cab,1.4570521541950114,female
2379,TESS,clean/TESS/OAF_hall_ps.wav,OAF,surprised,hall,2.1108390022675736,female
2380,TESS,clean/TESS/YAF_shack_fear.wav,YAF,fearful,shack,1.7974149659863945,female
2381,TESS,clean/TESS/YAF_hate_ps.wav,YAF,surprised,hate,1.903174603174603,female
2382,TESS,clean/TESS/YAF_hush_happy.wav,YAF,happy,hush,1.9717460317460318,female
2383,TESS,clean/TESS/OAF_rain_happy.wav,OAF,happy,rain,2.097777777777778,female
2384,TESS,clean/TESS/YAF_rat_happy.wav,YAF,happy,rat,1.9927437641723356,female
2385,TESS,clean/TESS/YAF_phone_ps.wav,YAF,surprised,phone,1.7077551020408164,female
2386,TESS,clean/TESS/OAF_perch_disgust.wav,OAF,disgusted,perch,2.5709750566893423,female
2387,TESS,clean/TESS/YAF_calm_fear.wav,YAF,fearful,calm,1.7076190476190476,female
2388,TESS,clean/TESS/OAF_chief_neutral.wav,OAF,neutral,chief,2.0364172335600905,female
2389,TESS,clean/TESS/YAF_cheek_angry.wav,YAF,angry,cheek,2.1936961451247163,female
2390,TESS,clean/TESS/OAF_pearl_fear.wav,OAF,fearful,pearl,1.548344671201814,female
2391,TESS,clean/TESS/YAF_pool_neutral.wav,YAF,neutral,pool,1.8701587301587301,female
2392,TESS,clean/TESS/OAF_time_disgust.wav,OAF,disgusted,time,2.22843537414966,female
2393,TESS,clean/TESS/YAF_fail_ps.wav,YAF,surprised,fail,1.8784126984126983,female
2394,TESS,clean/TESS/YAF_rag_sad.wav,YAF,sad,rag,2.17156462585034,female
2395,TESS,clean/TESS/YAF_fat_disgust.wav,YAF,disgusted,fat,2.0654421768707483,female
2396,TESS,clean/TESS/YAF_fit_neutral.wav,YAF,neutral,fit,1.9696145124716553,female
2397,TESS,clean/TESS/OAF_which_sad.wav,OAF,sad,which,2.496643990929705,female
2398,TESS,clean/TESS/OAF_bone_neutral.wav,OAF,neutral,bone,2.024580498866213,female
2399,TESS,clean/TESS/YAF_haze_sad.wav,YAF,sad,haze,2.2932879818594105,female
2400,TESS,clean/TESS/YAF_dip_sad.wav,YAF,sad,dip,2.105578231292517,female
2401,TESS,clean/TESS/OAF_sub_neutral.wav,OAF,neutral,sub,2.0514739229024945,female
2402,TESS,clean/TESS/YAF_tell_angry.wav,YAF,angry,tell,2.054739229024943,female
2403,TESS,clean/TESS/OAF_five_disgust.wav,OAF,disgusted,five,2.449750566893424,female
2404,TESS,clean/TESS/OAF_ton_angry.wav,OAF,angry,ton,1.4979138321995464,female
2405,TESS,clean/TESS/YAF_cheek_neutral.wav,YAF,neutral,cheek,2.257687074829932,female
2406,TESS,clean/TESS/YAF_phone_disgust.wav,YAF,disgusted,phone,2.4392743764172335,female
2407,TESS,clean/TESS/YAF_food_ps.wav,YAF,surprised,food,1.8295691609977325,female
2408,TESS,clean/TESS/YAF_search_angry.wav,YAF,angry,search,2.207074829931973,female
2409,TESS,clean/TESS/OAF_dog_neutral.wav,OAF,neutral,dog,2.0286167800453514,female
2410,TESS,clean/TESS/YAF_sour_neutral.wav,YAF,neutral,sour,2.0258049886621317,female
2411,TESS,clean/TESS/OAF_rag_disgust.wav,OAF,disgusted,rag,2.3611791383219956,female
2412,TESS,clean/TESS/OAF_seize_angry.wav,OAF,angry,seize,1.759092970521542,female
2413,TESS,clean/TESS/OAF_jug_fear.wav,OAF,fearful,jug,1.826893424036281,female
2414,TESS,clean/TESS/YAF_name_neutral.wav,YAF,neutral,name,2.1586394557823128,female
2415,TESS,clean/TESS/OAF_chalk_ps.wav,OAF,surprised,chalk,2.0106122448979593,female
2416,TESS,clean/TESS/OAF_vote_neutral.wav,OAF,neutral,vote,1.723809523809524,female
2417,TESS,clean/TESS/OAF_ditch_ps.wav,OAF,surprised,ditch,2.0029024943310656,female
2418,TESS,clean/TESS/YAF_dog_sad.wav,YAF,sad,dog,2.3482539682539683,female
2419,TESS,clean/TESS/OAF_week_neutral.wav,OAF,neutral,week,2.1812244897959183,female
2420,TESS,clean/TESS/YAF_sell_angry.wav,YAF,angry,sell,2.070294784580499,female
2421,TESS,clean/TESS/OAF_hole_disgust.wav,OAF,disgusted,hole,2.371655328798186,female
2422,TESS,clean/TESS/OAF_tire_angry.wav,OAF,angry,tire,1.6540136054421768,female
2423,TESS,clean/TESS/YAF_shout_neutral.wav,YAF,neutral,shout,1.9128798185941043,female
2424,TESS,clean/TESS/OAF_cool_neutral.wav,OAF,neutral,cool,1.9803174603174603,female
2425,TESS,clean/TESS/YAF_kick_angry.wav,YAF,angry,kick,1.9912471655328798,female
2426,TESS,clean/TESS/OAF_rag_angry.wav,OAF,angry,rag,1.6038095238095238,female
2427,TESS,clean/TESS/OAF_calm_neutral.wav,OAF,neutral,calm,1.8478004535147392,female
2428,TESS,clean/TESS/OAF_bought_disgust.wav,OAF,disgusted,bought,2.399818594104308,female
2429,TESS,clean/TESS/YAF_doll_fear.wav,YAF,fearful,doll,1.8453061224489795,female
2430,TESS,clean/TESS/YAF_puff_happy.wav,YAF,happy,puff,1.658684807256236,female
2431,TESS,clean/TESS/YAF_boat_fear.wav,YAF,fearful,boat,1.3189115646258502,female
2432,TESS,clean/TESS/YAF_chat_disgust.wav,YAF,disgusted,chat,2.490793650793651,female
2433,TESS,clean/TESS/YAF_numb_neutral.wav,YAF,neutral,numb,2.1764172335600906,female
2434,TESS,clean/TESS/OAF_pole_happy.wav,OAF,happy,pole,1.98421768707483,female
