,dataset,filename,actor,emotion,intensity,statement,repitition,length,gender
639,RAVDESS,clean/RAVDESS/Actor_02/03-01-06-02-01-01-02.wav,02,fearful,strong,01,01,2.0594557823129254,female
640,RAVDESS,clean/RAVDESS/Actor_02/03-01-05-02-01-02-02.wav,02,angry,strong,01,02,2.0084807256235826,female
641,RAVDESS,clean/RAVDESS/Actor_02/03-01-05-01-02-02-02.wav,02,angry,normal,02,02,1.9003174603174604,female
642,RAVDESS,clean/RAVDESS/Actor_02/03-01-06-01-02-01-02.wav,02,fearful,normal,02,01,1.759047619047619,female
643,RAVDESS,clean/RAVDESS/Actor_02/03-01-08-01-01-02-02.wav,02,surprised,normal,01,02,1.589795918367347,female
644,RAVDESS,clean/RAVDESS/Actor_02/03-01-08-02-02-02-02.wav,02,surprised,strong,02,02,1.9824943310657597,female
645,RAVDESS,clean/RAVDESS/Actor_02/03-01-07-02-01-01-02.wav,02,disgusted,strong,01,01,2.193560090702948,female
646,RAVDESS,clean/RAVDESS/Actor_02/03-01-04-02-01-02-02.wav,02,sad,strong,01,02,1.8150566893424036,female
647,RAVDESS,clean/RAVDESS/Actor_02/03-01-04-01-02-02-02.wav,02,sad,normal,02,02,1.8136054421768708,female
648,RAVDESS,clean/RAVDESS/Actor_02/03-01-07-01-02-01-02.wav,02,disgusted,normal,02,01,1.9219501133786847,female
649,RAVDESS,clean/RAVDESS/Actor_02/03-01-05-02-02-01-02.wav,02,angry,strong,02,01,2.0142403628117913,female
650,RAVDESS,clean/RAVDESS/Actor_02/03-01-06-02-02-02-02.wav,02,fearful,strong,02,02,2.1518820861678005,female
651,RAVDESS,clean/RAVDESS/Actor_02/03-01-06-01-01-02-02.wav,02,fearful,normal,01,02,1.7760090702947846,female
652,RAVDESS,clean/RAVDESS/Actor_02/03-01-05-01-01-01-02.wav,02,angry,normal,01,01,1.7180952380952381,female
653,RAVDESS,clean/RAVDESS/Actor_02/03-01-08-01-02-01-02.wav,02,surprised,normal,02,01,1.6183219954648527,female
654,RAVDESS,clean/RAVDESS/Actor_02/03-01-08-02-01-01-02.wav,02,surprised,strong,01,01,1.925532879818594,female
655,RAVDESS,clean/RAVDESS/Actor_02/03-01-02-01-01-01-02.wav,02,calm,normal,01,01,1.9053968253968254,female
656,RAVDESS,clean/RAVDESS/Actor_02/03-01-01-01-01-02-02.wav,02,neutral,normal,01,02,1.6482993197278912,female
657,RAVDESS,clean/RAVDESS/Actor_02/03-01-02-02-02-01-02.wav,02,calm,strong,02,01,2.0899773242630384,female
658,RAVDESS,clean/RAVDESS/Actor_02/03-01-03-01-02-02-02.wav,02,happy,normal,02,02,1.776190476190476,female
659,RAVDESS,clean/RAVDESS/Actor_02/03-01-03-02-01-02-02.wav,02,happy,strong,01,02,2.0621315192743763,female
660,RAVDESS,clean/RAVDESS/Actor_05/03-01-02-01-02-01-05.wav,05,calm,normal,02,01,1.8045351473922902,male
661,RAVDESS,clean/RAVDESS/Actor_05/03-01-01-01-02-02-05.wav,05,neutral,normal,02,02,1.541859410430839,male
662,RAVDESS,clean/RAVDESS/Actor_05/03-01-02-02-01-01-05.wav,05,calm,strong,01,01,2.2419954648526077,male
663,RAVDESS,clean/RAVDESS/Actor_05/03-01-03-01-01-02-05.wav,05,happy,normal,01,02,1.480045351473923,male
664,RAVDESS,clean/RAVDESS/Actor_05/03-01-03-02-02-02-05.wav,05,happy,strong,02,02,1.5894784580498866,male
665,RAVDESS,clean/RAVDESS/Actor_05/03-01-07-02-02-01-05.wav,05,disgusted,strong,02,01,2.477551020408163,male
666,RAVDESS,clean/RAVDESS/Actor_05/03-01-04-02-02-02-05.wav,05,sad,strong,02,02,1.2045351473922903,male
667,RAVDESS,clean/RAVDESS/Actor_05/03-01-04-01-01-02-05.wav,05,sad,normal,01,02,1.414875283446712,male
668,RAVDESS,clean/RAVDESS/Actor_05/03-01-07-01-01-01-05.wav,05,disgusted,normal,01,01,1.37297052154195,male
669,RAVDESS,clean/RAVDESS/Actor_05/03-01-05-02-01-01-05.wav,05,angry,strong,01,01,1.675873015873016,male
670,RAVDESS,clean/RAVDESS/Actor_05/03-01-06-02-01-02-05.wav,05,fearful,strong,01,02,2.170204081632653,male
671,RAVDESS,clean/RAVDESS/Actor_05/03-01-06-01-02-02-05.wav,05,fearful,normal,02,02,1.2630839002267573,male
672,RAVDESS,clean/RAVDESS/Actor_05/03-01-05-01-02-01-05.wav,05,angry,normal,02,01,2.3092063492063493,male
673,RAVDESS,clean/RAVDESS/Actor_05/03-01-08-01-01-01-05.wav,05,surprised,normal,01,01,1.81859410430839,male
674,RAVDESS,clean/RAVDESS/Actor_05/03-01-08-02-02-01-05.wav,05,surprised,strong,02,01,1.7400907029478458,male
675,RAVDESS,clean/RAVDESS/Actor_05/03-01-04-02-01-01-05.wav,05,sad,strong,01,01,1.4484353741496598,male
676,RAVDESS,clean/RAVDESS/Actor_05/03-01-07-02-01-02-05.wav,05,disgusted,strong,01,02,2.022222222222222,male
677,RAVDESS,clean/RAVDESS/Actor_05/03-01-07-01-02-02-05.wav,05,disgusted,normal,02,02,1.6706122448979592,male
678,RAVDESS,clean/RAVDESS/Actor_05/03-01-04-01-02-01-05.wav,05,sad,normal,02,01,1.1542403628117914,male
679,RAVDESS,clean/RAVDESS/Actor_05/03-01-06-02-02-01-05.wav,05,fearful,strong,02,01,1.7574149659863945,male
680,RAVDESS,clean/RAVDESS/Actor_05/03-01-05-02-02-02-05.wav,05,angry,strong,02,02,2.0408163265306123,male
681,RAVDESS,clean/RAVDESS/Actor_05/03-01-05-01-01-02-05.wav,05,angry,normal,01,02,1.960997732426304,male
682,RAVDESS,clean/RAVDESS/Actor_05/03-01-06-01-01-01-05.wav,05,fearful,normal,01,01,1.3245351473922902,male
683,RAVDESS,clean/RAVDESS/Actor_05/03-01-08-01-02-02-05.wav,05,surprised,normal,02,02,1.7891156462585034,male
684,RAVDESS,clean/RAVDESS/Actor_05/03-01-08-02-01-02-05.wav,05,surprised,strong,01,02,2.258458049886621,male
685,RAVDESS,clean/RAVDESS/Actor_05/03-01-01-01-01-01-05.wav,05,neutral,normal,01,01,1.5622222222222222,male
686,RAVDESS,clean/RAVDESS/Actor_05/03-01-02-01-01-02-05.wav,05,calm,normal,01,02,1.502267573696145,male
687,RAVDESS,clean/RAVDESS/Actor_05/03-01-02-02-02-02-05.wav,05,calm,strong,02,02,1.5210430839002267,male
688,RAVDESS,clean/RAVDESS/Actor_05/03-01-03-01-02-01-05.wav,05,happy,normal,02,01,1.372108843537415,male
689,RAVDESS,clean/RAVDESS/Actor_05/03-01-03-02-01-01-05.wav,05,happy,strong,01,01,2.277278911564626,male
690,RAVDESS,clean/RAVDESS/Actor_05/03-01-05-01-02-02-05.wav,05,angry,normal,02,02,2.5020861678004533,male
691,RAVDESS,clean/RAVDESS/Actor_05/03-01-06-01-02-01-05.wav,05,fearful,normal,02,01,1.2285714285714286,male
692,RAVDESS,clean/RAVDESS/Actor_05/03-01-06-02-01-01-05.wav,05,fearful,strong,01,01,1.725986394557823,male
693,RAVDESS,clean/RAVDESS/Actor_05/03-01-05-02-01-02-05.wav,05,angry,strong,01,02,1.9164172335600906,male
694,RAVDESS,clean/RAVDESS/Actor_05/03-01-07-01-01-02-05.wav,05,disgusted,normal,01,02,1.7324716553287982,male
695,RAVDESS,clean/RAVDESS/Actor_05/03-01-04-01-01-01-05.wav,05,sad,normal,01,01,1.2421768707482994,male
696,RAVDESS,clean/RAVDESS/Actor_05/03-01-04-02-02-01-05.wav,05,sad,strong,02,01,1.1740136054421768,male
697,RAVDESS,clean/RAVDESS/Actor_05/03-01-07-02-02-02-05.wav,05,disgusted,strong,02,02,2.7876643990929706,male
698,RAVDESS,clean/RAVDESS/Actor_05/03-01-08-02-02-02-05.wav,05,surprised,strong,02,02,1.7360997732426304,male
699,RAVDESS,clean/RAVDESS/Actor_05/03-01-08-01-01-02-05.wav,05,surprised,normal,01,02,1.8410430839002268,male
700,RAVDESS,clean/RAVDESS/Actor_05/03-01-03-02-02-01-05.wav,05,happy,strong,02,01,1.9691156462585033,male
701,RAVDESS,clean/RAVDESS/Actor_05/03-01-03-01-01-01-05.wav,05,happy,normal,01,01,1.993922902494331,male
702,RAVDESS,clean/RAVDESS/Actor_05/03-01-02-02-01-02-05.wav,05,calm,strong,01,02,0.977233560090703,male
703,RAVDESS,clean/RAVDESS/Actor_05/03-01-01-01-02-01-05.wav,05,neutral,normal,02,01,1.3184580498866214,male
704,RAVDESS,clean/RAVDESS/Actor_05/03-01-02-01-02-02-05.wav,05,calm,normal,02,02,2.0884807256235827,male
705,RAVDESS,clean/RAVDESS/Actor_05/03-01-03-02-01-02-05.wav,05,happy,strong,01,02,2.0742403628117914,male
706,RAVDESS,clean/RAVDESS/Actor_05/03-01-03-01-02-02-05.wav,05,happy,normal,02,02,1.9588208616780045,male
707,RAVDESS,clean/RAVDESS/Actor_05/03-01-02-02-02-01-05.wav,05,calm,strong,02,01,1.8151473922902495,male
708,RAVDESS,clean/RAVDESS/Actor_05/03-01-02-01-01-01-05.wav,05,calm,normal,01,01,1.7951927437641724,male
709,RAVDESS,clean/RAVDESS/Actor_05/03-01-01-01-01-02-05.wav,05,neutral,normal,01,02,1.5975510204081633,male
710,RAVDESS,clean/RAVDESS/Actor_05/03-01-06-01-01-02-05.wav,05,fearful,normal,01,02,1.393061224489796,male
711,RAVDESS,clean/RAVDESS/Actor_05/03-01-05-01-01-01-05.wav,05,angry,normal,01,01,2.0113378684807257,male
712,RAVDESS,clean/RAVDESS/Actor_05/03-01-05-02-02-01-05.wav,05,angry,strong,02,01,1.991111111111111,male
713,RAVDESS,clean/RAVDESS/Actor_05/03-01-06-02-02-02-05.wav,05,fearful,strong,02,02,1.9430839002267575,male
714,RAVDESS,clean/RAVDESS/Actor_05/03-01-04-01-02-02-05.wav,05,sad,normal,02,02,1.6782766439909298,male
715,RAVDESS,clean/RAVDESS/Actor_05/03-01-07-01-02-01-05.wav,05,disgusted,normal,02,01,1.8131065759637188,male
716,RAVDESS,clean/RAVDESS/Actor_05/03-01-07-02-01-01-05.wav,05,disgusted,strong,01,01,2.144172335600907,male
717,RAVDESS,clean/RAVDESS/Actor_05/03-01-04-02-01-02-05.wav,05,sad,strong,01,02,1.2515192743764172,male
718,RAVDESS,clean/RAVDESS/Actor_05/03-01-08-02-01-01-05.wav,05,surprised,strong,01,01,2.2175963718820864,male
719,RAVDESS,clean/RAVDESS/Actor_05/03-01-08-01-02-01-05.wav,05,surprised,normal,02,01,1.236734693877551,male
720,RAVDESS,clean/RAVDESS/Actor_12/03-01-02-01-02-01-12.wav,12,calm,normal,02,01,1.824580498866213,female
721,RAVDESS,clean/RAVDESS/Actor_12/03-01-01-01-02-02-12.wav,12,neutral,normal,02,02,1.7229024943310658,female
722,RAVDESS,clean/RAVDESS/Actor_12/03-01-02-02-01-01-12.wav,12,calm,strong,01,01,2.0454421768707483,female
723,RAVDESS,clean/RAVDESS/Actor_12/03-01-03-01-01-02-12.wav,12,happy,normal,01,02,1.810249433106576,female
724,RAVDESS,clean/RAVDESS/Actor_12/03-01-03-02-02-02-12.wav,12,happy,strong,02,02,2.2736507936507935,female
725,RAVDESS,clean/RAVDESS/Actor_12/03-01-08-01-01-01-12.wav,12,surprised,normal,01,01,1.6155102040816327,female
726,RAVDESS,clean/RAVDESS/Actor_12/03-01-08-02-02-01-12.wav,12,surprised,strong,02,01,1.8191383219954649,female
727,RAVDESS,clean/RAVDESS/Actor_12/03-01-07-02-02-01-12.wav,12,disgusted,strong,02,01,2.690521541950113,female
728,RAVDESS,clean/RAVDESS/Actor_12/03-01-04-02-02-02-12.wav,12,sad,strong,02,02,2.2331065759637188,female
729,RAVDESS,clean/RAVDESS/Actor_12/03-01-04-01-01-02-12.wav,12,sad,normal,01,02,2.0073015873015874,female
730,RAVDESS,clean/RAVDESS/Actor_12/03-01-07-01-01-01-12.wav,12,disgusted,normal,01,01,1.8136961451247167,female
731,RAVDESS,clean/RAVDESS/Actor_12/03-01-05-02-01-01-12.wav,12,angry,strong,01,01,2.6509750566893424,female
732,RAVDESS,clean/RAVDESS/Actor_12/03-01-06-02-01-02-12.wav,12,fearful,strong,01,02,2.755374149659864,female
733,RAVDESS,clean/RAVDESS/Actor_12/03-01-06-01-02-02-12.wav,12,fearful,normal,02,02,1.669342403628118,female
734,RAVDESS,clean/RAVDESS/Actor_12/03-01-05-01-02-01-12.wav,12,angry,normal,02,01,1.8500680272108843,female
735,RAVDESS,clean/RAVDESS/Actor_12/03-01-08-01-02-02-12.wav,12,surprised,normal,02,02,1.62140589569161,female
736,RAVDESS,clean/RAVDESS/Actor_12/03-01-08-02-01-02-12.wav,12,surprised,strong,01,02,1.817687074829932,female
737,RAVDESS,clean/RAVDESS/Actor_12/03-01-04-02-01-01-12.wav,12,sad,strong,01,01,2.052018140589569,female
738,RAVDESS,clean/RAVDESS/Actor_12/03-01-07-02-01-02-12.wav,12,disgusted,strong,01,02,2.689705215419501,female
739,RAVDESS,clean/RAVDESS/Actor_12/03-01-07-01-02-02-12.wav,12,disgusted,normal,02,02,1.8262131519274376,female
740,RAVDESS,clean/RAVDESS/Actor_12/03-01-04-01-02-01-12.wav,12,sad,normal,02,01,1.6540589569160997,female
741,RAVDESS,clean/RAVDESS/Actor_12/03-01-06-02-02-01-12.wav,12,fearful,strong,02,01,2.012517006802721,female
742,RAVDESS,clean/RAVDESS/Actor_12/03-01-05-02-02-02-12.wav,12,angry,strong,02,02,2.8500680272108845,female
743,RAVDESS,clean/RAVDESS/Actor_12/03-01-05-01-01-02-12.wav,12,angry,normal,01,02,2.0585034013605443,female
744,RAVDESS,clean/RAVDESS/Actor_12/03-01-06-01-01-01-12.wav,12,fearful,normal,01,01,2.285079365079365,female
745,RAVDESS,clean/RAVDESS/Actor_12/03-01-01-01-01-01-12.wav,12,neutral,normal,01,01,1.6629478458049887,female
746,RAVDESS,clean/RAVDESS/Actor_12/03-01-02-01-01-02-12.wav,12,calm,normal,01,02,1.7765079365079366,female
747,RAVDESS,clean/RAVDESS/Actor_12/03-01-02-02-02-02-12.wav,12,calm,strong,02,02,1.8691609977324264,female
748,RAVDESS,clean/RAVDESS/Actor_12/03-01-03-01-02-01-12.wav,12,happy,normal,02,01,1.5498866213151927,female
749,RAVDESS,clean/RAVDESS/Actor_12/03-01-03-02-01-01-12.wav,12,happy,strong,01,01,2.4351473922902493,female
750,RAVDESS,clean/RAVDESS/Actor_12/03-01-08-02-02-02-12.wav,12,surprised,strong,02,02,1.7309297052154196,female
751,RAVDESS,clean/RAVDESS/Actor_12/03-01-08-01-01-02-12.wav,12,surprised,normal,01,02,1.6314739229024944,female
752,RAVDESS,clean/RAVDESS/Actor_12/03-01-05-01-02-02-12.wav,12,angry,normal,02,02,1.9463038548752833,female
753,RAVDESS,clean/RAVDESS/Actor_12/03-01-06-01-02-01-12.wav,12,fearful,normal,02,01,1.593560090702948,female
754,RAVDESS,clean/RAVDESS/Actor_12/03-01-06-02-01-01-12.wav,12,fearful,strong,01,01,2.8777777777777778,female
755,RAVDESS,clean/RAVDESS/Actor_12/03-01-05-02-01-02-12.wav,12,angry,strong,01,02,2.7137414965986393,female
756,RAVDESS,clean/RAVDESS/Actor_12/03-01-07-01-01-02-12.wav,12,disgusted,normal,01,02,1.970702947845805,female
757,RAVDESS,clean/RAVDESS/Actor_12/03-01-04-01-01-01-12.wav,12,sad,normal,01,01,1.7205442176870749,female
758,RAVDESS,clean/RAVDESS/Actor_12/03-01-04-02-02-01-12.wav,12,sad,strong,02,01,2.3621768707482995,female
759,RAVDESS,clean/RAVDESS/Actor_12/03-01-07-02-02-02-12.wav,12,disgusted,strong,02,02,2.2351020408163267,female
760,RAVDESS,clean/RAVDESS/Actor_12/03-01-03-02-02-01-12.wav,12,happy,strong,02,01,1.950249433106576,female
761,RAVDESS,clean/RAVDESS/Actor_12/03-01-03-01-01-01-12.wav,12,happy,normal,01,01,1.7659863945578231,female
762,RAVDESS,clean/RAVDESS/Actor_12/03-01-02-02-01-02-12.wav,12,calm,strong,01,02,1.8376870748299319,female
763,RAVDESS,clean/RAVDESS/Actor_12/03-01-01-01-02-01-12.wav,12,neutral,normal,02,01,1.6764172335600906,female
764,RAVDESS,clean/RAVDESS/Actor_12/03-01-02-01-02-02-12.wav,12,calm,normal,02,02,1.7113378684807257,female
765,RAVDESS,clean/RAVDESS/Actor_12/03-01-03-02-01-02-12.wav,12,happy,strong,01,02,2.214421768707483,female
766,RAVDESS,clean/RAVDESS/Actor_12/03-01-03-01-02-02-12.wav,12,happy,normal,02,02,1.7781859410430838,female
767,RAVDESS,clean/RAVDESS/Actor_12/03-01-02-02-02-01-12.wav,12,calm,strong,02,01,1.7936054421768708,female
768,RAVDESS,clean/RAVDESS/Actor_12/03-01-02-01-01-01-12.wav,12,calm,normal,01,01,1.9305215419501134,female
769,RAVDESS,clean/RAVDESS/Actor_12/03-01-01-01-01-02-12.wav,12,neutral,normal,01,02,1.5900226757369615,female
770,RAVDESS,clean/RAVDESS/Actor_12/03-01-08-02-01-01-12.wav,12,surprised,strong,01,01,1.7580498866213152,female
771,RAVDESS,clean/RAVDESS/Actor_12/03-01-08-01-02-01-12.wav,12,surprised,normal,02,01,1.4964172335600907,female
772,RAVDESS,clean/RAVDESS/Actor_12/03-01-06-01-01-02-12.wav,12,fearful,normal,01,02,1.8040816326530613,female
773,RAVDESS,clean/RAVDESS/Actor_12/03-01-05-01-01-01-12.wav,12,angry,normal,01,01,2.310249433106576,female
774,RAVDESS,clean/RAVDESS/Actor_12/03-01-05-02-02-01-12.wav,12,angry,strong,02,01,2.226938775510204,female
775,RAVDESS,clean/RAVDESS/Actor_12/03-01-06-02-02-02-12.wav,12,fearful,strong,02,02,2.765124716553288,female
776,RAVDESS,clean/RAVDESS/Actor_12/03-01-04-01-02-02-12.wav,12,sad,normal,02,02,1.629795918367347,female
777,RAVDESS,clean/RAVDESS/Actor_12/03-01-07-01-02-01-12.wav,12,disgusted,normal,02,01,1.72421768707483,female
778,RAVDESS,clean/RAVDESS/Actor_12/03-01-07-02-01-01-12.wav,12,disgusted,strong,01,01,2.275192743764172,female
779,RAVDESS,clean/RAVDESS/Actor_12/03-01-04-02-01-02-12.wav,12,sad,strong,01,02,2.057142857142857,female
780,RAVDESS,clean/RAVDESS/Actor_15/03-01-08-02-02-01-15.wav,15,surprised,strong,02,01,1.3197732426303854,male
781,RAVDESS,clean/RAVDESS/Actor_15/03-01-08-01-01-01-15.wav,15,surprised,normal,01,01,2.722766439909297,male
782,RAVDESS,clean/RAVDESS/Actor_15/03-01-06-01-02-02-15.wav,15,fearful,normal,02,02,2.2909750566893425,male
783,RAVDESS,clean/RAVDESS/Actor_15/03-01-05-01-02-01-15.wav,15,angry,normal,02,01,2.306984126984127,male
784,RAVDESS,clean/RAVDESS/Actor_15/03-01-05-02-01-01-15.wav,15,angry,strong,01,01,1.6136054421768709,male
785,RAVDESS,clean/RAVDESS/Actor_15/03-01-06-02-01-02-15.wav,15,fearful,strong,01,02,2.2656235827664397,male
786,RAVDESS,clean/RAVDESS/Actor_15/03-01-04-01-01-02-15.wav,15,sad,normal,01,02,1.311201814058957,male
787,RAVDESS,clean/RAVDESS/Actor_15/03-01-07-01-01-01-15.wav,15,disgusted,normal,01,01,2.300498866213152,male
788,RAVDESS,clean/RAVDESS/Actor_15/03-01-07-02-02-01-15.wav,15,disgusted,strong,02,01,2.3938321995464853,male
789,RAVDESS,clean/RAVDESS/Actor_15/03-01-04-02-02-02-15.wav,15,sad,strong,02,02,2.458639455782313,male
790,RAVDESS,clean/RAVDESS/Actor_15/03-01-03-02-02-02-15.wav,15,happy,strong,02,02,1.4416780045351474,male
791,RAVDESS,clean/RAVDESS/Actor_15/03-01-03-01-01-02-15.wav,15,happy,normal,01,02,1.7491156462585034,male
792,RAVDESS,clean/RAVDESS/Actor_15/03-01-02-02-01-01-15.wav,15,calm,strong,01,01,1.685578231292517,male
793,RAVDESS,clean/RAVDESS/Actor_15/03-01-02-01-02-01-15.wav,15,calm,normal,02,01,2.479047619047619,male
794,RAVDESS,clean/RAVDESS/Actor_15/03-01-01-01-02-02-15.wav,15,neutral,normal,02,02,1.4492063492063492,male
795,RAVDESS,clean/RAVDESS/Actor_15/03-01-03-02-01-01-15.wav,15,happy,strong,01,01,2.218140589569161,male
796,RAVDESS,clean/RAVDESS/Actor_15/03-01-03-01-02-01-15.wav,15,happy,normal,02,01,1.5463038548752834,male
797,RAVDESS,clean/RAVDESS/Actor_15/03-01-02-02-02-02-15.wav,15,calm,strong,02,02,2.2509297052154196,male
798,RAVDESS,clean/RAVDESS/Actor_15/03-01-01-01-01-01-15.wav,15,neutral,normal,01,01,1.3876190476190475,male
799,RAVDESS,clean/RAVDESS/Actor_15/03-01-02-01-01-02-15.wav,15,calm,normal,01,02,1.566031746031746,male
800,RAVDESS,clean/RAVDESS/Actor_15/03-01-08-02-01-02-15.wav,15,surprised,strong,01,02,1.8291609977324264,male
801,RAVDESS,clean/RAVDESS/Actor_15/03-01-08-01-02-02-15.wav,15,surprised,normal,02,02,1.5105668934240364,male
802,RAVDESS,clean/RAVDESS/Actor_15/03-01-05-01-01-02-15.wav,15,angry,normal,01,02,1.7200907029478458,male
803,RAVDESS,clean/RAVDESS/Actor_15/03-01-06-01-01-01-15.wav,15,fearful,normal,01,01,2.0998639455782313,male
804,RAVDESS,clean/RAVDESS/Actor_15/03-01-06-02-02-01-15.wav,15,fearful,strong,02,01,2.310294784580499,male
805,RAVDESS,clean/RAVDESS/Actor_15/03-01-05-02-02-02-15.wav,15,angry,strong,02,02,1.8551927437641724,male
806,RAVDESS,clean/RAVDESS/Actor_15/03-01-07-01-02-02-15.wav,15,disgusted,normal,02,02,2.402947845804989,male
807,RAVDESS,clean/RAVDESS/Actor_15/03-01-04-01-02-01-15.wav,15,sad,normal,02,01,1.3768253968253967,male
808,RAVDESS,clean/RAVDESS/Actor_15/03-01-04-02-01-01-15.wav,15,sad,strong,01,01,2.0258049886621317,male
809,RAVDESS,clean/RAVDESS/Actor_15/03-01-07-02-01-02-15.wav,15,disgusted,strong,01,02,2.4183673469387754,male
810,RAVDESS,clean/RAVDESS/Actor_15/03-01-01-01-02-01-15.wav,15,neutral,normal,02,01,1.4829931972789117,male
811,RAVDESS,clean/RAVDESS/Actor_15/03-01-02-01-02-02-15.wav,15,calm,normal,02,02,1.6083446712018141,male
812,RAVDESS,clean/RAVDESS/Actor_15/03-01-02-02-01-02-15.wav,15,calm,strong,01,02,2.0047619047619047,male
813,RAVDESS,clean/RAVDESS/Actor_15/03-01-03-01-01-01-15.wav,15,happy,normal,01,01,1.4163718820861677,male
814,RAVDESS,clean/RAVDESS/Actor_15/03-01-03-02-02-01-15.wav,15,happy,strong,02,01,2.011156462585034,male
815,RAVDESS,clean/RAVDESS/Actor_15/03-01-08-01-01-02-15.wav,15,surprised,normal,01,02,1.6308390022675736,male
816,RAVDESS,clean/RAVDESS/Actor_15/03-01-08-02-02-02-15.wav,15,surprised,strong,02,02,1.7613151927437642,male
817,RAVDESS,clean/RAVDESS/Actor_15/03-01-04-02-02-01-15.wav,15,sad,strong,02,01,1.610294784580499,male
818,RAVDESS,clean/RAVDESS/Actor_15/03-01-07-02-02-02-15.wav,15,disgusted,strong,02,02,1.8731065759637189,male
819,RAVDESS,clean/RAVDESS/Actor_15/03-01-07-01-01-02-15.wav,15,disgusted,normal,01,02,1.777278911564626,male
820,RAVDESS,clean/RAVDESS/Actor_15/03-01-04-01-01-01-15.wav,15,sad,normal,01,01,1.6144671201814058,male
821,RAVDESS,clean/RAVDESS/Actor_15/03-01-06-02-01-01-15.wav,15,fearful,strong,01,01,2.0808616780045353,male
822,RAVDESS,clean/RAVDESS/Actor_15/03-01-05-02-01-02-15.wav,15,angry,strong,01,02,1.960045351473923,male
823,RAVDESS,clean/RAVDESS/Actor_15/03-01-05-01-02-02-15.wav,15,angry,normal,02,02,1.624172335600907,male
824,RAVDESS,clean/RAVDESS/Actor_15/03-01-06-01-02-01-15.wav,15,fearful,normal,02,01,1.816326530612245,male
825,RAVDESS,clean/RAVDESS/Actor_15/03-01-08-01-02-01-15.wav,15,surprised,normal,02,01,1.7619954648526077,male
826,RAVDESS,clean/RAVDESS/Actor_15/03-01-08-02-01-01-15.wav,15,surprised,strong,01,01,1.5470294784580498,male
827,RAVDESS,clean/RAVDESS/Actor_15/03-01-07-02-01-01-15.wav,15,disgusted,strong,01,01,1.859047619047619,male
828,RAVDESS,clean/RAVDESS/Actor_15/03-01-04-02-01-02-15.wav,15,sad,strong,01,02,2.0536961451247167,male
829,RAVDESS,clean/RAVDESS/Actor_15/03-01-04-01-02-02-15.wav,15,sad,normal,02,02,1.742766439909297,male
830,RAVDESS,clean/RAVDESS/Actor_15/03-01-07-01-02-01-15.wav,15,disgusted,normal,02,01,1.960045351473923,male
831,RAVDESS,clean/RAVDESS/Actor_15/03-01-05-02-02-01-15.wav,15,angry,strong,02,01,1.7719274376417233,male
832,RAVDESS,clean/RAVDESS/Actor_15/03-01-06-02-02-02-15.wav,15,fearful,strong,02,02,1.7281632653061225,male
833,RAVDESS,clean/RAVDESS/Actor_15/03-01-06-01-01-02-15.wav,15,fearful,normal,01,02,1.8453968253968254,male
834,RAVDESS,clean/RAVDESS/Actor_15/03-01-05-01-01-01-15.wav,15,angry,normal,01,01,1.7052607709750567,male
835,RAVDESS,clean/RAVDESS/Actor_15/03-01-02-01-01-01-15.wav,15,calm,normal,01,01,1.606031746031746,male
836,RAVDESS,clean/RAVDESS/Actor_15/03-01-01-01-01-02-15.wav,15,neutral,normal,01,02,1.4408616780045351,male
837,RAVDESS,clean/RAVDESS/Actor_15/03-01-02-02-02-01-15.wav,15,calm,strong,02,01,2.3308843537414967,male
838,RAVDESS,clean/RAVDESS/Actor_15/03-01-03-01-02-02-15.wav,15,happy,normal,02,02,1.4326530612244899,male
839,RAVDESS,clean/RAVDESS/Actor_15/03-01-03-02-01-02-15.wav,15,happy,strong,01,02,1.5541950113378684,male
840,RAVDESS,clean/RAVDESS/Actor_23/03-01-07-02-01-01-23.wav,23,disgusted,strong,01,01,1.7190929705215419,male
841,RAVDESS,clean/RAVDESS/Actor_23/03-01-04-02-01-02-23.wav,23,sad,strong,01,02,1.8843083900226758,male
842,RAVDESS,clean/RAVDESS/Actor_23/03-01-04-01-02-02-23.wav,23,sad,normal,02,02,1.7029478458049887,male
843,RAVDESS,clean/RAVDESS/Actor_23/03-01-07-01-02-01-23.wav,23,disgusted,normal,02,01,1.3765079365079365,male
844,RAVDESS,clean/RAVDESS/Actor_23/03-01-05-02-02-01-23.wav,23,angry,strong,02,01,1.315736961451247,male
845,RAVDESS,clean/RAVDESS/Actor_23/03-01-06-02-02-02-23.wav,23,fearful,strong,02,02,1.6428571428571428,male
846,RAVDESS,clean/RAVDESS/Actor_23/03-01-06-01-01-02-23.wav,23,fearful,normal,01,02,1.296734693877551,male
847,RAVDESS,clean/RAVDESS/Actor_23/03-01-05-01-01-01-23.wav,23,angry,normal,01,01,1.336281179138322,male
848,RAVDESS,clean/RAVDESS/Actor_23/03-01-08-01-02-01-23.wav,23,surprised,normal,02,01,1.369251700680272,male
849,RAVDESS,clean/RAVDESS/Actor_23/03-01-08-02-01-01-23.wav,23,surprised,strong,01,01,1.581360544217687,male
850,RAVDESS,clean/RAVDESS/Actor_23/03-01-02-01-01-01-23.wav,23,calm,normal,01,01,1.6919727891156462,male
851,RAVDESS,clean/RAVDESS/Actor_23/03-01-01-01-01-02-23.wav,23,neutral,normal,01,02,1.660861678004535,male
852,RAVDESS,clean/RAVDESS/Actor_23/03-01-02-02-02-01-23.wav,23,calm,strong,02,01,1.6424943310657596,male
