,dataset,filename,actor,emotion,length,gender,set
3240,TESS,clean/TESS/OAF_base_sad.wav,OAF,sad,2.5206349206349206,female,train
3241,TESS,clean/TESS/YAF_late_neutral.wav,YAF,neutral,2.0817233560090704,female,train
3242,TESS,clean/TESS/YAF_young_sad.wav,YAF,sad,2.261451247165533,female,train
3243,TESS,clean/TESS/OAF_when_happy.wav,OAF,happy,1.934331065759637,female,train
3244,TESS,clean/TESS/YAF_void_angry.wav,YAF,angry,2.1777777777777776,female,train
3245,TESS,clean/TESS/OAF_hash_happy.wav,OAF,happy,2.017732426303855,female,train
3246,TESS,clean/TESS/YAF_search_sad.wav,YAF,sad,2.3834467120181406,female,test
3247,TESS,clean/TESS/OAF_rose_happy.wav,OAF,happy,2.2068480725623583,female,train
3248,TESS,clean/TESS/OAF_said_ps.wav,OAF,surprised,1.8966893424036282,female,train
3249,TESS,clean/TESS/OAF_wheat_happy.wav,OAF,happy,2.0109750566893423,female,train
3250,TESS,clean/TESS/OAF_keg_fear.wav,OAF,fearful,1.6287528344671203,female,test
3251,TESS,clean/TESS/YAF_far_sad.wav,YAF,sad,2.3658956916099774,female,train
3252,TESS,clean/TESS/YAF_neat_fear.wav,YAF,fearful,1.6448072562358276,female,train
3253,TESS,clean/TESS/OAF_search_ps.wav,OAF,surprised,2.2931519274376417,female,train
3254,TESS,clean/TESS/OAF_tough_happy.wav,OAF,happy,1.9647619047619047,female,train
3255,TESS,clean/TESS/YAF_shirt_disgust.wav,YAF,disgusted,2.4796825396825395,female,train
3256,TESS,clean/TESS/YAF_ditch_fear.wav,YAF,fearful,1.8512925170068026,female,test
3257,TESS,clean/TESS/YAF_soap_happy.wav,YAF,happy,2.0248072562358277,female,train
3258,TESS,clean/TESS/OAF_turn_angry.wav,OAF,angry,1.5005895691609978,female,train
3259,TESS,clean/TESS/YAF_mill_disgust.wav,YAF,disgusted,2.39968253968254,female,train
3260,TESS,clean/TESS/YAF_boat_ps.wav,YAF,surprised,2.0932879818594103,female,test
3261,TESS,clean/TESS/YAF_boat_happy.wav,YAF,happy,1.827981859410431,female,train
3262,TESS,clean/TESS/YAF_book_angry.wav,YAF,angry,1.8885260770975056,female,train
3263,TESS,clean/TESS/YAF_fail_disgust.wav,YAF,disgusted,2.2987755102040817,female,train
3264,TESS,clean/TESS/OAF_thin_sad.wav,OAF,sad,2.3783673469387754,female,train
3265,TESS,clean/TESS/OAF_cause_happy.wav,OAF,happy,2.151292517006803,female,train
3266,TESS,clean/TESS/YAF_pole_disgust.wav,YAF,disgusted,2.3303854875283445,female,train
3267,TESS,clean/TESS/YAF_said_angry.wav,YAF,angry,2.0507936507936506,female,train
3268,TESS,clean/TESS/YAF_gin_disgust.wav,YAF,disgusted,2.3872562358276643,female,train
3269,TESS,clean/TESS/YAF_door_neutral.wav,YAF,neutral,1.8793650793650793,female,train
3270,TESS,clean/TESS/OAF_moon_ps.wav,OAF,surprised,2.1373242630385487,female,train
3271,TESS,clean/TESS/OAF_near_angry.wav,OAF,angry,1.519954648526077,female,train
3272,TESS,clean/TESS/OAF_dodge_sad.wav,OAF,sad,2.4882993197278913,female,train
3273,TESS,clean/TESS/OAF_have_fear.wav,OAF,fearful,1.4927891156462585,female,train
3274,TESS,clean/TESS/OAF_dodge_happy.wav,OAF,happy,2.159455782312925,female,train
3275,TESS,clean/TESS/YAF_pool_angry.wav,YAF,angry,1.9419954648526077,female,train
3276,TESS,clean/TESS/OAF_beg_happy.wav,OAF,happy,2.0116553287981858,female,train
3277,TESS,clean/TESS/YAF_note_neutral.wav,YAF,neutral,2.1708390022675736,female,train
3278,TESS,clean/TESS/OAF_bath_happy.wav,OAF,happy,2.0351020408163265,female,train
3279,TESS,clean/TESS/OAF_shack_ps.wav,OAF,surprised,1.887936507936508,female,train
3280,TESS,clean/TESS/OAF_haze_neutral.wav,OAF,neutral,2.0058049886621316,female,train
3281,TESS,clean/TESS/OAF_kick_sad.wav,OAF,sad,2.612471655328798,female,train
3282,TESS,clean/TESS/OAF_shall_angry.wav,OAF,angry,1.678639455782313,female,train
3283,TESS,clean/TESS/YAF_back_fear.wav,YAF,fearful,1.6513378684807256,female,train
3284,TESS,clean/TESS/OAF_came_fear.wav,OAF,fearful,1.573514739229025,female,train
3285,TESS,clean/TESS/YAF_keg_ps.wav,YAF,surprised,1.7486621315192743,female,train
3286,TESS,clean/TESS/YAF_mode_happy.wav,YAF,happy,1.7578684807256235,female,test
3287,TESS,clean/TESS/OAF_dead_sad.wav,OAF,sad,2.696190476190476,female,train
3288,TESS,clean/TESS/YAF_mouse_disgust.wav,YAF,disgusted,2.634512471655329,female,train
3289,TESS,clean/TESS/OAF_gun_disgust.wav,OAF,disgusted,2.450702947845805,female,train
3290,TESS,clean/TESS/OAF_thought_fear.wav,OAF,fearful,1.6509297052154195,female,train
3291,TESS,clean/TESS/YAF_tell_ps.wav,YAF,surprised,1.874421768707483,female,train
3292,TESS,clean/TESS/OAF_kite_ps.wav,OAF,surprised,1.9133333333333333,female,train
3293,TESS,clean/TESS/YAF_kill_ps.wav,YAF,surprised,1.7965986394557822,female,test
3294,TESS,clean/TESS/OAF_mill_ps.wav,OAF,surprised,2.111292517006803,female,train
3295,TESS,clean/TESS/OAF_make_sad.wav,OAF,sad,2.509886621315193,female,train
3296,TESS,clean/TESS/OAF_juice_angry.wav,OAF,angry,1.6011337868480726,female,test
3297,TESS,clean/TESS/OAF_fail_angry.wav,OAF,angry,1.553469387755102,female,train
3298,TESS,clean/TESS/OAF_lease_angry.wav,OAF,angry,1.681360544217687,female,train
3299,TESS,clean/TESS/YAF_keep_ps.wav,YAF,surprised,1.909750566893424,female,train
3300,TESS,clean/TESS/YAF_pearl_neutral.wav,YAF,neutral,2.131655328798186,female,train
3301,TESS,clean/TESS/OAF_half_sad.wav,OAF,sad,2.535873015873016,female,train
3302,TESS,clean/TESS/OAF_goose_ps.wav,OAF,surprised,2.1273469387755104,female,train
3303,TESS,clean/TESS/YAF_young_angry.wav,YAF,angry,2.0965079365079364,female,train
3304,TESS,clean/TESS/YAF_dog_angry.wav,YAF,angry,2.0621315192743763,female,train
3305,TESS,clean/TESS/OAF_white_sad.wav,OAF,sad,2.378140589569161,female,train
3306,TESS,clean/TESS/OAF_gap_sad.wav,OAF,sad,2.926031746031746,female,train
3307,TESS,clean/TESS/OAF_wire_happy.wav,OAF,happy,2.1396825396825396,female,train
3308,TESS,clean/TESS/OAF_chat_ps.wav,OAF,surprised,1.8442630385487528,female,test
3309,TESS,clean/TESS/YAF_king_angry.wav,YAF,angry,1.8672108843537416,female,train
3310,TESS,clean/TESS/OAF_hall_happy.wav,OAF,happy,2.0359637188208617,female,train
3311,TESS,clean/TESS/OAF_sheep_neutral.wav,OAF,neutral,1.8376417233560092,female,test
3312,TESS,clean/TESS/YAF_dime_disgust.wav,YAF,disgusted,2.364172335600907,female,train
3313,TESS,clean/TESS/OAF_doll_disgust.wav,OAF,disgusted,2.322947845804989,female,train
3314,TESS,clean/TESS/YAF_sour_sad.wav,YAF,sad,2.2960090702947844,female,train
3315,TESS,clean/TESS/OAF_have_ps.wav,OAF,surprised,2.159047619047619,female,train
3316,TESS,clean/TESS/YAF_love_disgust.wav,YAF,disgusted,2.5426757369614514,female,train
3317,TESS,clean/TESS/YAF_hire_angry.wav,YAF,angry,2.073968253968254,female,train
3318,TESS,clean/TESS/YAF_live_fear.wav,YAF,fearful,1.8556009070294786,female,train
3319,TESS,clean/TESS/OAF_gaze_fear.wav,OAF,fearful,1.6643537414965985,female,test
3320,TESS,clean/TESS/YAF_bar_disgust.wav,YAF,disgusted,2.357142857142857,female,train
3321,TESS,clean/TESS/OAF_bar_fear.wav,OAF,fearful,1.6897052154195011,female,train
3322,TESS,clean/TESS/OAF_judge_angry.wav,OAF,angry,1.7258956916099772,female,train
3323,TESS,clean/TESS/YAF_void_ps.wav,YAF,surprised,1.8280725623582768,female,train
3324,TESS,clean/TESS/YAF_home_sad.wav,YAF,sad,2.102403628117914,female,train
3325,TESS,clean/TESS/OAF_juice_disgust.wav,OAF,disgusted,2.391201814058957,female,train
3326,TESS,clean/TESS/YAF_hole_sad.wav,YAF,sad,2.2645351473922903,female,test
3327,TESS,clean/TESS/OAF_pass_neutral.wav,OAF,neutral,2.216281179138322,female,train
3328,TESS,clean/TESS/YAF_rot_disgust.wav,YAF,disgusted,2.360907029478458,female,train
3329,TESS,clean/TESS/OAF_thumb_sad.wav,OAF,sad,2.537687074829932,female,train
3330,TESS,clean/TESS/YAF_take_angry.wav,YAF,angry,2.083219954648526,female,train
3331,TESS,clean/TESS/YAF_choice_happy.wav,YAF,happy,1.8928344671201813,female,train
3332,TESS,clean/TESS/OAF_cause_fear.wav,OAF,fearful,1.6920181405895691,female,train
3333,TESS,clean/TESS/OAF_book_fear.wav,OAF,fearful,1.4480725623582766,female,train
3334,TESS,clean/TESS/YAF_bean_disgust.wav,YAF,disgusted,2.1407256235827665,female,train
3335,TESS,clean/TESS/OAF_numb_angry.wav,OAF,angry,1.5760544217687076,female,train
3336,TESS,clean/TESS/YAF_third_fear.wav,YAF,fearful,1.628843537414966,female,train
3337,TESS,clean/TESS/YAF_calm_angry.wav,YAF,angry,2.030249433106576,female,train
3338,TESS,clean/TESS/OAF_goose_angry.wav,OAF,angry,1.530612244897959,female,train
3339,TESS,clean/TESS/YAF_cheek_ps.wav,YAF,surprised,1.836326530612245,female,train
3340,TESS,clean/TESS/OAF_pick_angry.wav,OAF,angry,1.613015873015873,female,train
3341,TESS,clean/TESS/YAF_gap_fear.wav,YAF,fearful,1.4867120181405895,female,train
3342,TESS,clean/TESS/OAF_gaze_happy.wav,OAF,happy,2.0867573696145123,female,train
3343,TESS,clean/TESS/OAF_kite_happy.wav,OAF,happy,1.8643083900226758,female,train
3344,TESS,clean/TESS/YAF_ditch_neutral.wav,YAF,neutral,2.0574603174603174,female,train
3345,TESS,clean/TESS/YAF_date_fear.wav,YAF,fearful,1.9072108843537414,female,train
3346,TESS,clean/TESS/YAF_fit_sad.wav,YAF,sad,2.421360544217687,female,train
3347,TESS,clean/TESS/OAF_love_happy.wav,OAF,happy,2.065895691609977,female,train
3348,TESS,clean/TESS/OAF_hate_sad.wav,OAF,sad,2.348707482993197,female,train
3349,TESS,clean/TESS/OAF_team_happy.wav,OAF,happy,2.080090702947846,female,train
3350,TESS,clean/TESS/OAF_join_disgust.wav,OAF,disgusted,2.3621768707482995,female,test
3351,TESS,clean/TESS/YAF_hurl_disgust.wav,YAF,disgusted,2.273514739229025,female,train
3352,TESS,clean/TESS/OAF_fat_neutral.wav,OAF,neutral,1.959954648526077,female,train
3353,TESS,clean/TESS/OAF_fit_fear.wav,OAF,fearful,1.5836281179138323,female,train
3354,TESS,clean/TESS/YAF_gap_angry.wav,YAF,angry,1.8572335600907028,female,train
3355,TESS,clean/TESS/OAF_fit_disgust.wav,OAF,disgusted,2.103356009070295,female,test
3356,TESS,clean/TESS/YAF_youth_angry.wav,YAF,angry,2.3682086167800454,female,train
3357,TESS,clean/TESS/OAF_live_ps.wav,OAF,surprised,2.0152380952380953,female,train
3358,TESS,clean/TESS/YAF_haze_happy.wav,YAF,happy,2.11156462585034,female,train
3359,TESS,clean/TESS/OAF_match_sad.wav,OAF,sad,2.820861678004535,female,test
3360,TESS,clean/TESS/YAF_good_ps.wav,YAF,surprised,1.828344671201814,female,train
3361,TESS,clean/TESS/YAF_south_ps.wav,YAF,surprised,1.9592290249433106,female,train
3362,TESS,clean/TESS/YAF_date_neutral.wav,YAF,neutral,2.0941950113378685,female,test
3363,TESS,clean/TESS/OAF_ripe_neutral.wav,OAF,neutral,2.045124716553288,female,train
3364,TESS,clean/TESS/OAF_rot_sad.wav,OAF,sad,2.3059410430839002,female,test
3365,TESS,clean/TESS/YAF_puff_sad.wav,YAF,sad,2.0529251700680273,female,train
3366,TESS,clean/TESS/YAF_sub_disgust.wav,YAF,disgusted,2.5076190476190474,female,test
3367,TESS,clean/TESS/OAF_whip_ps.wav,OAF,surprised,1.6800907029478458,female,test
3368,TESS,clean/TESS/YAF_wife_ps.wav,YAF,surprised,1.9449433106575964,female,train
3369,TESS,clean/TESS/YAF_rough_happy.wav,YAF,happy,1.874875283446712,female,train
3370,TESS,clean/TESS/YAF_dog_disgust.wav,YAF,disgusted,2.443219954648526,female,train
3371,TESS,clean/TESS/YAF_said_sad.wav,YAF,sad,2.2495691609977326,female,train
3372,TESS,clean/TESS/OAF_met_ps.wav,OAF,surprised,2.2111111111111112,female,train
3373,TESS,clean/TESS/YAF_rag_neutral.wav,YAF,neutral,1.810748299319728,female,train
3374,TESS,clean/TESS/OAF_note_sad.wav,OAF,sad,2.496235827664399,female,train
3375,TESS,clean/TESS/OAF_voice_neutral.wav,OAF,neutral,2.114603174603175,female,train
3376,TESS,clean/TESS/OAF_yearn_happy.wav,OAF,happy,2.1620408163265306,female,train
3377,TESS,clean/TESS/YAF_laud_disgust.wav,YAF,disgusted,2.42453514739229,female,train
3378,TESS,clean/TESS/YAF_raise_neutral.wav,YAF,neutral,2.0841269841269843,female,train
3379,TESS,clean/TESS/OAF_lease_sad.wav,OAF,sad,2.592244897959184,female,train
3380,TESS,clean/TESS/YAF_shack_disgust.wav,YAF,disgusted,2.444308390022676,female,test
3381,TESS,clean/TESS/OAF_rush_neutral.wav,OAF,neutral,2.1687528344671203,female,train
3382,TESS,clean/TESS/YAF_name_sad.wav,YAF,sad,2.283265306122449,female,train
3383,TESS,clean/TESS/YAF_read_happy.wav,YAF,happy,1.752154195011338,female,train
3384,TESS,clean/TESS/OAF_whip_angry.wav,OAF,angry,1.2880725623582767,female,train
3385,TESS,clean/TESS/YAF_mode_fear.wav,YAF,fearful,1.6091609977324264,female,train
3386,TESS,clean/TESS/YAF_which_happy.wav,YAF,happy,2.0587755102040814,female,train
3387,TESS,clean/TESS/YAF_lot_happy.wav,YAF,happy,1.8403628117913833,female,train
3388,TESS,clean/TESS/OAF_fall_disgust.wav,OAF,disgusted,2.3926530612244896,female,train
3389,TESS,clean/TESS/OAF_hit_ps.wav,OAF,surprised,1.8310657596371882,female,train
3390,TESS,clean/TESS/OAF_wheat_fear.wav,OAF,fearful,1.3667573696145126,female,train
3391,TESS,clean/TESS/OAF_keg_disgust.wav,OAF,disgusted,2.365079365079365,female,train
3392,TESS,clean/TESS/YAF_peg_happy.wav,YAF,happy,1.9087074829931974,female,train
3393,TESS,clean/TESS/YAF_half_ps.wav,YAF,surprised,1.9121995464852608,female,train
3394,TESS,clean/TESS/YAF_five_sad.wav,YAF,sad,2.426031746031746,female,train
3395,TESS,clean/TESS/YAF_hash_sad.wav,YAF,sad,2.194829931972789,female,test
3396,TESS,clean/TESS/OAF_keep_neutral.wav,OAF,neutral,1.9314739229024944,female,train
3397,TESS,clean/TESS/YAF_have_angry.wav,YAF,angry,2.204081632653061,female,train
3398,TESS,clean/TESS/YAF_rain_ps.wav,YAF,surprised,1.7551020408163265,female,train
3399,TESS,clean/TESS/OAF_kick_neutral.wav,OAF,neutral,1.9954648526077097,female,train
3400,TESS,clean/TESS/OAF_live_disgust.wav,OAF,disgusted,2.4263038548752833,female,train
3401,TESS,clean/TESS/OAF_hall_fear.wav,OAF,fearful,1.3912925170068027,female,train
3402,TESS,clean/TESS/YAF_whip_neutral.wav,YAF,neutral,2.067074829931973,female,test
3403,TESS,clean/TESS/YAF_pad_disgust.wav,YAF,disgusted,2.5050340136054423,female,train
3404,TESS,clean/TESS/YAF_mouse_sad.wav,YAF,sad,2.5,female,test
3405,TESS,clean/TESS/OAF_ripe_fear.wav,OAF,fearful,1.5500680272108844,female,train
3406,TESS,clean/TESS/YAF_pick_neutral.wav,YAF,neutral,2.1974603174603176,female,train
3407,TESS,clean/TESS/OAF_fall_angry.wav,OAF,angry,1.427437641723356,female,train
3408,TESS,clean/TESS/YAF_rot_angry.wav,YAF,angry,2.039954648526077,female,train
3409,TESS,clean/TESS/OAF_gin_happy.wav,OAF,happy,1.9233106575963719,female,train
3410,TESS,clean/TESS/YAF_voice_neutral.wav,YAF,neutral,2.3221315192743766,female,train
3411,TESS,clean/TESS/OAF_cab_sad.wav,OAF,sad,2.32875283446712,female,train
3412,TESS,clean/TESS/OAF_witch_happy.wav,OAF,happy,1.9799092970521541,female,test
3413,TESS,clean/TESS/OAF_shack_disgust.wav,OAF,disgusted,2.3877097505668936,female,test
3414,TESS,clean/TESS/YAF_tape_angry.wav,YAF,angry,2.2143310657596373,female,test
3415,TESS,clean/TESS/OAF_dead_fear.wav,OAF,fearful,1.5021315192743765,female,train
3416,TESS,clean/TESS/OAF_raise_neutral.wav,OAF,neutral,2.3269387755102042,female,train
3417,TESS,clean/TESS/YAF_rain_disgust.wav,YAF,disgusted,2.563356009070295,female,test
3418,TESS,clean/TESS/YAF_wash_ps.wav,YAF,surprised,2.0136507936507937,female,train
3419,TESS,clean/TESS/OAF_hurl_sad.wav,OAF,sad,2.4717460317460316,female,train
3420,TESS,clean/TESS/OAF_mess_angry.wav,OAF,angry,1.6950566893424037,female,train
3421,TESS,clean/TESS/OAF_bite_angry.wav,OAF,angry,1.4306575963718822,female,train
3422,TESS,clean/TESS/OAF_talk_angry.wav,OAF,angry,1.5119274376417233,female,train
3423,TESS,clean/TESS/YAF_tell_disgust.wav,YAF,disgusted,2.2966439909297054,female,train
3424,TESS,clean/TESS/OAF_wag_neutral.wav,OAF,neutral,1.8690702947845805,female,train
3425,TESS,clean/TESS/YAF_jar_neutral.wav,YAF,neutral,1.9229024943310657,female,test
3426,TESS,clean/TESS/OAF_fail_fear.wav,OAF,fearful,1.5192743764172336,female,train
3427,TESS,clean/TESS/YAF_hash_fear.wav,YAF,fearful,1.582312925170068,female,train
3428,TESS,clean/TESS/YAF_bath_fear.wav,YAF,fearful,1.671655328798186,female,train
3429,TESS,clean/TESS/YAF_turn_disgust.wav,YAF,disgusted,2.474875283446712,female,test
3430,TESS,clean/TESS/YAF_mood_fear.wav,YAF,fearful,1.6816780045351474,female,train
3431,TESS,clean/TESS/YAF_sheep_neutral.wav,YAF,neutral,2.1481632653061222,female,train
3432,TESS,clean/TESS/YAF_tape_ps.wav,YAF,surprised,1.9761451247165533,female,test
3433,TESS,clean/TESS/YAF_germ_sad.wav,YAF,sad,2.281904761904762,female,train
3434,TESS,clean/TESS/YAF_half_neutral.wav,YAF,neutral,2.1997278911564626,female,test
3435,TESS,clean/TESS/OAF_week_ps.wav,OAF,surprised,1.8622222222222222,female,train
3436,TESS,clean/TESS/YAF_make_angry.wav,YAF,angry,2.156734693877551,female,train
3437,TESS,clean/TESS/YAF_ripe_sad.wav,YAF,sad,2.1242176870748297,female,test
3438,TESS,clean/TESS/OAF_pool_disgust.wav,OAF,disgusted,2.2721995464852607,female,train
3439,TESS,clean/TESS/YAF_check_sad.wav,YAF,sad,2.333469387755102,female,test
3440,TESS,clean/TESS/YAF_goal_sad.wav,YAF,sad,2.1531519274376416,female,train
3441,TESS,clean/TESS/OAF_long_disgust.wav,OAF,disgusted,2.2579591836734694,female,train
3442,TESS,clean/TESS/YAF_raise_angry.wav,YAF,angry,2.0507936507936506,female,train
3443,TESS,clean/TESS/OAF_dead_happy.wav,OAF,happy,1.9306575963718822,female,test
3444,TESS,clean/TESS/YAF_juice_disgust.wav,YAF,disgusted,2.4840816326530613,female,train
3445,TESS,clean/TESS/OAF_mob_neutral.wav,OAF,neutral,1.8356462585034015,female,train
3446,TESS,clean/TESS/OAF_shack_angry.wav,OAF,angry,1.4904308390022676,female,train
3447,TESS,clean/TESS/OAF_pain_neutral.wav,OAF,neutral,1.940907029478458,female,train
3448,TESS,clean/TESS/OAF_jar_happy.wav,OAF,happy,1.9250340136054422,female,train
3449,TESS,clean/TESS/YAF_kick_fear.wav,YAF,fearful,1.926938775510204,female,train
3450,TESS,clean/TESS/YAF_pole_fear.wav,YAF,fearful,1.7224489795918367,female,test
3451,TESS,clean/TESS/OAF_moon_disgust.wav,OAF,disgusted,2.3331519274376418,female,train
3452,TESS,clean/TESS/OAF_shirt_happy.wav,OAF,happy,1.808888888888889,female,train
3453,TESS,clean/TESS/OAF_rag_ps.wav,OAF,surprised,1.9357823129251701,female,train
3454,TESS,clean/TESS/OAF_doll_angry.wav,OAF,angry,1.632607709750567,female,train
3455,TESS,clean/TESS/OAF_wire_sad.wav,OAF,sad,2.6629478458049887,female,train
3456,TESS,clean/TESS/YAF_fit_angry.wav,YAF,angry,2.0825396825396827,female,train
3457,TESS,clean/TESS/YAF_thin_fear.wav,YAF,fearful,1.6161451247165532,female,train
3458,TESS,clean/TESS/YAF_ring_angry.wav,YAF,angry,2.1407256235827665,female,test
3459,TESS,clean/TESS/YAF_lose_fear.wav,YAF,fearful,1.9278004535147393,female,test
3460,TESS,clean/TESS/YAF_hush_neutral.wav,YAF,neutral,2.249433106575964,female,train
3461,TESS,clean/TESS/YAF_hurl_ps.wav,YAF,surprised,2.162721088435374,female,train
3462,TESS,clean/TESS/OAF_ditch_neutral.wav,OAF,neutral,1.9842630385487527,female,train
3463,TESS,clean/TESS/OAF_name_happy.wav,OAF,happy,2.1439909297052155,female,test
3464,TESS,clean/TESS/OAF_near_ps.wav,OAF,surprised,2.212698412698413,female,train
3465,TESS,clean/TESS/OAF_jail_ps.wav,OAF,surprised,2.0203628117913834,female,train
3466,TESS,clean/TESS/YAF_vote_disgust.wav,YAF,disgusted,2.3098866213151927,female,train
3467,TESS,clean/TESS/OAF_life_angry.wav,OAF,angry,1.6250340136054422,female,train
3468,TESS,clean/TESS/OAF_date_ps.wav,OAF,surprised,1.9614965986394557,female,train
3469,TESS,clean/TESS/YAF_neat_happy.wav,YAF,happy,1.954331065759637,female,train
3470,TESS,clean/TESS/OAF_raid_happy.wav,OAF,happy,2.0029931972789115,female,train
3471,TESS,clean/TESS/YAF_hit_neutral.wav,YAF,neutral,2.085124716553288,female,test
3472,TESS,clean/TESS/OAF_fat_happy.wav,OAF,happy,1.8203628117913833,female,train
3473,TESS,clean/TESS/OAF_void_fear.wav,OAF,fearful,1.7212698412698413,female,train
3474,TESS,clean/TESS/OAF_sour_disgust.wav,OAF,disgusted,2.1977324263038547,female,train
3475,TESS,clean/TESS/OAF_room_fear.wav,OAF,fearful,1.5856689342403627,female,train
3476,TESS,clean/TESS/YAF_pain_happy.wav,YAF,happy,1.8723809523809525,female,test
3477,TESS,clean/TESS/YAF_fall_sad.wav,YAF,sad,2.0561904761904763,female,train
3478,TESS,clean/TESS/OAF_name_disgust.wav,OAF,disgusted,2.381904761904762,female,train
3479,TESS,clean/TESS/OAF_peg_sad.wav,OAF,sad,2.5969614512471657,female,train
3480,TESS,clean/TESS/YAF_hole_neutral.wav,YAF,neutral,2.1048072562358278,female,train
3481,TESS,clean/TESS/YAF_cool_disgust.wav,YAF,disgusted,2.376281179138322,female,test
3482,TESS,clean/TESS/OAF_dab_happy.wav,OAF,happy,1.8904308390022675,female,train
3483,TESS,clean/TESS/YAF_week_disgust.wav,YAF,disgusted,2.406984126984127,female,test
3484,TESS,clean/TESS/YAF_bath_sad.wav,YAF,sad,2.2974149659863947,female,test
3485,TESS,clean/TESS/OAF_phone_sad.wav,OAF,sad,2.4435374149659865,female,test
3486,TESS,clean/TESS/YAF_late_happy.wav,YAF,happy,1.8259410430839003,female,train
3487,TESS,clean/TESS/OAF_mop_fear.wav,OAF,fearful,1.5765532879818593,female,train
3488,TESS,clean/TESS/YAF_get_sad.wav,YAF,sad,2.190340136054422,female,train
3489,TESS,clean/TESS/YAF_keg_angry.wav,YAF,angry,2.15437641723356,female,test
3490,TESS,clean/TESS/YAF_name_fear.wav,YAF,fearful,1.6608163265306122,female,train
3491,TESS,clean/TESS/YAF_bone_disgust.wav,YAF,disgusted,2.3503854875283445,female,train
3492,TESS,clean/TESS/OAF_peg_fear.wav,OAF,fearful,1.5119727891156463,female,train
3493,TESS,clean/TESS/OAF_sheep_happy.wav,OAF,happy,2.0250340136054423,female,train
3494,TESS,clean/TESS/OAF_mood_sad.wav,OAF,sad,2.3918367346938774,female,train
3495,TESS,clean/TESS/YAF_wire_ps.wav,YAF,surprised,1.9224943310657596,female,test
3496,TESS,clean/TESS/YAF_soup_fear.wav,YAF,fearful,1.5912925170068026,female,train
3497,TESS,clean/TESS/OAF_ton_disgust.wav,OAF,disgusted,2.267437641723356,female,train
3498,TESS,clean/TESS/OAF_mouse_disgust.wav,OAF,disgusted,2.347392290249433,female,train
3499,TESS,clean/TESS/YAF_time_neutral.wav,YAF,neutral,2.1556009070294784,female,train
3500,TESS,clean/TESS/OAF_five_happy.wav,OAF,happy,2.09265306122449,female,train
3501,TESS,clean/TESS/YAF_keep_sad.wav,YAF,sad,2.6641269841269843,female,test
3502,TESS,clean/TESS/YAF_lid_happy.wav,YAF,happy,1.7585034013605443,female,train
3503,TESS,clean/TESS/OAF_pearl_neutral.wav,OAF,neutral,2.0122902494331067,female,train
3504,TESS,clean/TESS/YAF_reach_happy.wav,YAF,happy,2.0388208616780044,female,train
3505,TESS,clean/TESS/YAF_such_fear.wav,YAF,fearful,1.7130612244897958,female,train
3506,TESS,clean/TESS/YAF_knock_sad.wav,YAF,sad,2.1072108843537416,female,train
3507,TESS,clean/TESS/YAF_rush_angry.wav,YAF,angry,2.261360544217687,female,train
3508,TESS,clean/TESS/YAF_third_happy.wav,YAF,happy,1.7771428571428571,female,train
3509,TESS,clean/TESS/OAF_mop_angry.wav,OAF,angry,1.390204081632653,female,train
3510,TESS,clean/TESS/YAF_red_happy.wav,YAF,happy,1.944172335600907,female,train
3511,TESS,clean/TESS/OAF_match_ps.wav,OAF,surprised,1.7760997732426305,female,train
3512,TESS,clean/TESS/OAF_sure_ps.wav,OAF,surprised,1.9302040816326531,female,train
3513,TESS,clean/TESS/YAF_five_neutral.wav,YAF,neutral,2.2019954648526077,female,test
3514,TESS,clean/TESS/YAF_have_sad.wav,YAF,sad,2.158095238095238,female,train
3515,TESS,clean/TESS/YAF_pain_fear.wav,YAF,fearful,1.6368707482993197,female,test
3516,TESS,clean/TESS/OAF_mop_disgust.wav,OAF,disgusted,2.151156462585034,female,test
3517,TESS,clean/TESS/YAF_rough_disgust.wav,YAF,disgusted,2.61124716553288,female,test
3518,TESS,clean/TESS/YAF_beg_neutral.wav,YAF,neutral,2.0541043083900226,female,train
3519,TESS,clean/TESS/OAF_gas_fear.wav,OAF,fearful,1.5570068027210884,female,train
3520,TESS,clean/TESS/OAF_cab_ps.wav,OAF,surprised,1.8941043083900226,female,train
3521,TESS,clean/TESS/OAF_merge_disgust.wav,OAF,disgusted,2.4527437641723355,female,test
3522,TESS,clean/TESS/OAF_hire_neutral.wav,OAF,neutral,1.9506575963718822,female,train
3523,TESS,clean/TESS/YAF_note_happy.wav,YAF,happy,2.0462585034013605,female,train
3524,TESS,clean/TESS/YAF_reach_sad.wav,YAF,sad,2.26421768707483,female,train
3525,TESS,clean/TESS/OAF_note_fear.wav,OAF,fearful,1.4741043083900227,female,train
3526,TESS,clean/TESS/OAF_such_sad.wav,OAF,sad,2.5779138321995463,female,train
3527,TESS,clean/TESS/OAF_lot_sad.wav,OAF,sad,2.566984126984127,female,train
3528,TESS,clean/TESS/OAF_phone_fear.wav,OAF,fearful,1.5584126984126985,female,train
3529,TESS,clean/TESS/YAF_wash_fear.wav,YAF,fearful,1.975419501133787,female,train
3530,TESS,clean/TESS/OAF_sure_angry.wav,OAF,angry,1.4278004535147393,female,train
3531,TESS,clean/TESS/OAF_bought_sad.wav,OAF,sad,2.4772789115646257,female,train
3532,TESS,clean/TESS/OAF_shall_sad.wav,OAF,sad,2.4436281179138324,female,train
3533,TESS,clean/TESS/OAF_burn_sad.wav,OAF,sad,2.2151473922902496,female,test
